,Body Name,IMAGE,Product Tags: Body,Core Body Number,TAG: Body,id
244,Silk Transformer Top,82gamuUvRiuEf6BkkF2l_Silk%20Transformer%20Top.pdf (https://dl.airtable.com/MqSXbiSTLSnWMwab4zJA_82gamuUvRiuEf6BkkF2l_Silk%2520Transformer%2520Top.pdf),,TS-3000,,recrEneUojEBfXGUZ
245,Silk Blazer ,Y0FCc3pIR4utlSFnOxwS_Screen%20Shot%202018-06-04%20at%2011.52.22%20AM.png (https://dl.airtable.com/t7pF8LSQNiJsiG3UEvA9_Y0FCc3pIR4utlSFnOxwS_Screen%2520Shot%25202018-06-04%2520at%252011.52.22%2520AM.png),,TK-4005,"Use Day, Use Weekend, Sleeve None, Use Work, Detail Soft, Body Top 3, Length Medium, Fit Relaxed, ",recXWojPo3gt4HygA
246,Side Drape Sweatshirt,If6wyW9OQrygxpnebCKk_Screen%20Shot%202017-10-04%20at%202.32.20%20PM.png (https://dl.airtable.com/YymaY84lSiy15A3MBNOe_If6wyW9OQrygxpnebCKk_Screen%2520Shot%25202017-10-04%2520at%25202.32.20%2520PM.png),,KT-3013,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recJzmeTzR2TGGKXJ
247,SHOULDER BAG,cu76WlYSeaWmntsKz6Qo_IMG_0777.jpg (https://dl.airtable.com/UEilHYt9TSak7BcOEVcJ_cu76WlYSeaWmntsKz6Qo_IMG_0777.jpg),,JR-8016,"Use Day, Use Weekend, Fit Relaxed, Detail Soft, Use Work, Use Evening, Length 3/4, Neck V, ",recs3Hwzjqa8z85OL
248,Shorts,5yyJqJkTQHSN07HtEenh_RM-SHORTS.jpg (https://dl.airtable.com/NfuchfysQRKX0wcXERdU_5yyJqJkTQHSN07HtEenh_RM-SHORTS.jpg),,RM-2004,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec6K5hWHviTlaSdT
249,Short Tote,fjjIiFPSyuaQ0rDQd1yF_Screen%20Shot%202018-05-23%20at%208.16.20%20PM.png (https://dl.airtable.com/HTkAM3ZmTGmSMejGFCnT_fjjIiFPSyuaQ0rDQd1yF_Screen%2520Shot%25202018-05-23%2520at%25208.16.20%2520PM.png),,TS-8002,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recaOXq3bnBeJJdf2
250,Short Sleeve Wyoming Classic Fit,Lj5E7bZjRpi3e2PrJ8wC_PORTLAND%20WYOMING%20SHORT%20SLEEVE%20UNDERBUTTONCOLLAR%20JR-3025-SHORT%20SLEEVE%20PORTLAND.jpg (https://dl.airtable.com/vbPGaW9yQcCYTCPR7sFT_Lj5E7bZjRpi3e2PrJ8wC_PORTLAND%2520WYOMING%2520SHORT%2520SLEEVE%2520UNDERBUTTONCOLLAR%2520JR-3025-SHORT%2520SLEEVE%2520PORTLAND.jpg),,JR-3026,"Use Day, Use Work, Body Top 3, Use Weekend, Detail Collar, Neck Crew, Detail Soft, Length Medium, ",recme0QR4XyfFLl1H
251,Short Sleeve Tee ,cJAiRwPSpeyO9w5Kw4uU_short%20sleeve%20tee.jpg (https://dl.airtable.com/21Js5Wi4Qhe44JBlpHUE_cJAiRwPSpeyO9w5Kw4uU_short%2520sleeve%2520tee.jpg),,TK-3054,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recHcoCFYDd8ju9xB
252,Short Sleeve Portland Casual Fit,ZfJisNFvQCWT2acgreU3_CAMP%20COLLAR.jpg (https://dl.airtable.com/FZAQ6oArRn2fbebQDBWz_ZfJisNFvQCWT2acgreU3_CAMP%2520COLLAR.jpg),,JR-3004,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recJY8DQ7lDSnPjbZ
253,SHORT SLEEVE PORTLAND,fIc6ZRjWSCiE8f5psBEZ_PORTLAND%20WYOMING%20SHORT%20SLEEVE%20UNDERBUTTONCOLLAR%20JR-3025-SHORT%20SLEEVE%20PORTLAND.jpg (https://dl.airtable.com/6zdBcwuFTxqryNwOnx4A_fIc6ZRjWSCiE8f5psBEZ_PORTLAND%2520WYOMING%2520SHORT%2520SLEEVE%2520UNDERBUTTONCOLLAR%2520JR-3025-SHORT%2520SLEEVE%2520PORTLAND.jpg),,JR-3025,"Use Day, Use Work, Body Top 3, Use Weekend, Detail Collar, Neck Crew, Detail Soft, Length Medium, ",recWW4kRKV28IWFAW
254,Short Sleeve Brooklyn Slim Fit,XZtKfDlQVuCJiqbMEUKA_SHORT%20SLEEVE%20UNDER%20BUTTON%20COLLAR%20JR-3027-SHORT%20SLEEVE%20BROOKLYN.jpg (https://dl.airtable.com/9lBS9LTuQQKIgtutOlzA_XZtKfDlQVuCJiqbMEUKA_SHORT%2520SLEEVE%2520UNDER%2520BUTTON%2520COLLAR%2520JR-3027-SHORT%2520SLEEVE%2520BROOKLYN.jpg),,JR-3027,"Use Day, Use Weekend, Use Work, Detail Soft, Body Top 3, Fit Relaxed, Sleeve None, Length Medium, ",recnRxz6LxNsKGxde
255,Short Sleeve,EhUhwJwhSWWCr70Yv9Ux_Screen%20Shot%202017-12-08%20at%2011.41.14%20AM.png (https://dl.airtable.com/xwjbHK0ySfWZmh4OEfga_EhUhwJwhSWWCr70Yv9Ux_Screen%2520Shot%25202017-12-08%2520at%252011.41.14%2520AM.png),,CM-3004,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recIbuhs3Vydyg6Vs
256,Short Boxy Jumpsuit,UtQ5nJi0Rb2WrGPG00xv_Screen%20Shot%202018-03-19%20at%2011.26.41%20AM.png (https://dl.airtable.com/GdLlR20ySRqZ3OBKVaI3_UtQ5nJi0Rb2WrGPG00xv_Screen%2520Shot%25202018-03-19%2520at%252011.26.41%2520AM.png),,KT-2002,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",rec4ocUyBFkkiCHVM
257,Shoe Bag ,,,TK-8000,,recM7jBF1YXVPxJZ7
258,SHIRT VEST,mjZPR3aDSECbTDblKK1J_vest2-3.jpg (https://dl.airtable.com/KMTX7IuiT7KAfJZPK0wW_mjZPR3aDSECbTDblKK1J_vest2-3.jpg),,JR-4006,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",reclUtgSbiYcH3qAu
259,SHIRT JACKET,bZGqXN0STeXa80cp2cMa_doc04481020180308105434.pdf (https://dl.airtable.com/krdFBiCSaeKuMvXzccgQ_bZGqXN0STeXa80cp2cMa_doc04481020180308105434.pdf),,JR-3005,,recGS6u9iBVO8Z6VH
260,Shirt Dress,,,TK-6018,,recs7MRZpavo3lSGG
261,Shirred Neckline Top,1TjQzR2vQfmpq0yEOSMe_Screen%20Shot%202018-06-04%20at%2011.50.09%20AM.png (https://dl.airtable.com/YJm7dIxTja8evnXWoWjA_1TjQzR2vQfmpq0yEOSMe_Screen%2520Shot%25202018-06-04%2520at%252011.50.09%2520AM.png),,TK-3076,"Body Top 3, Fit Relaxed, Use Day, Use Work, Use Weekend, Neck Crew, Length Medium, Sleeve None, Detail Gathering, Detail Soft",recZpdHVOZRfDuBg2
262,Shift Skirt ,2BkobyRWe2ZeKAQsqSwQ_Screen%20Shot%202018-06-28%20at%202.52.15%20PM.png (https://dl.airtable.com/S4T9Zq8pSWCuIkt21NMt_2BkobyRWe2ZeKAQsqSwQ_Screen%2520Shot%25202018-06-28%2520at%25202.52.15%2520PM.png),,TK-1017,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recyKZdFbgmrvghDS
263,Self Tipped Tie,FofYW5kjSsKqkXgk1RRC_TIE.jpg (https://dl.airtable.com/ueLnBOzCRY6cGPSXCssb_FofYW5kjSsKqkXgk1RRC_TIE.jpg),,JR-8003,"Use Day, Detail Soft, Use Weekend, Use Work, Body Top 3, Sleeve None, Fit Relaxed, Length Medium, ",recM3Ytj9DdOyfkS3
264,Scoopback pocket tee,f725fQjHQHyMyu4bkSD8_Screen%20Shot%202017-06-21%20at%201.36.13%20PM.png (https://dl.airtable.com/DsWGY5WERSGR3g95L1zj_f725fQjHQHyMyu4bkSD8_Screen%2520Shot%25202017-06-21%2520at%25201.36.13%2520PM.png),,TK-3065,"Use Day, Use Weekend, Detail Soft, Fit Relaxed, Use Work, ",recIFv9IAAXWdE1DK
265,Scoop Neck LS Tee,mbEpv0qlRTeXsTKke5Ah_Screen%20Shot%202018-03-02%20at%204.36.50%20PM.png (https://dl.airtable.com/QEV8moACQhSjDDMKftAK_mbEpv0qlRTeXsTKke5Ah_Screen%2520Shot%25202018-03-02%2520at%25204.36.50%2520PM.png),,KT-3027,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recO7tJFGnegt9Aow
266,Scoop Front LS Tee,qZCOYgZ1QfalOtWgKJ4I_Screen%20Shot%202018-05-10%20at%205.23.36%20PM.png (https://dl.airtable.com/QuTcnarOQbeTujLuQaR3_qZCOYgZ1QfalOtWgKJ4I_Screen%2520Shot%25202018-05-10%2520at%25205.23.36%2520PM.png),,KT-3035,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recZPlVO5ERkxHkKF
267,Scoop Back Tee,hWorKlIRTx69j8nVAqGE_TK%203047%20Scoop%20Back%20Tee.jpg (https://dl.airtable.com/Stq41nAzSLuSxfPCQGVF_hWorKlIRTx69j8nVAqGE_TK%25203047%2520Scoop%2520Back%2520Tee.jpg),,TK-3048,"Body Top 3, Fit Relaxed, Use Day, Use Weekend, Neck Crew, Length Medium, Detail Gathering, Detail Soft",rec2qc8TxzUKEoOHA
268,SCARF-Audi,d6lcSJ1GS2GljG4P3QTt_scarf.jpg (https://dl.airtable.com/8KdT3IcRdW6nZTEpDqAM_d6lcSJ1GS2GljG4P3QTt_scarf.jpg),,JR-8006,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recJZTKVLjxjmSWvr
269,Satchel,C3Imu8GHQpePotHWfBH5_IMG_6691.jpg (https://dl.airtable.com/zaGWK2fBRHiYZfAhbVN7_C3Imu8GHQpePotHWfBH5_IMG_6691.jpg),,JR-8000,"Use Day, Body Top 3, Use Weekend, Use Work, Fit Tailored, Length Short, Detail Collar, Neck V, ",recSbHZmKX6hPZCi8
270,Sarong it's So Right,JG8uB3RQlWEcJ83rKOtN_rectangle.jpg (https://dl.airtable.com/TKnqNCQ3REiqxxYCogTF_JG8uB3RQlWEcJ83rKOtN_rectangle.jpg),,JR-8001,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recc8HNi4fsgUeJa0
271,Sara Sweatshirt,faToLOapR0qTIaSpV7ws_Screen%20Shot%202018-11-05%20at%2012.53.43%20PM.jpg (https://dl.airtable.com/GTn9C8H4Qq2IJIL5ju6S_faToLOapR0qTIaSpV7ws_Screen%2520Shot%25202018-11-05%2520at%252012.53.43%2520PM.jpg),,RM-3015,"Use Day, Use Work, Body Top 3, Length Medium, Use Weekend, ",rec4Cc4Ce8oEPEEy1
272,Sailor Pant,i7mhgF7qSVDpHJKRpNqA_pleated%20sailor%20pant.jpg (https://dl.airtable.com/UQanKySjQzi9XiGLtChd_i7mhgF7qSVDpHJKRpNqA_pleated%2520sailor%2520pant.jpg),,TK-2001,"Use Day, Fit Relaxed, Use Work, Detail Soft, Use Weekend, Body Top 3, Length Medium, Detail Gathering, ",recscIJGjZHyK5DZO
273,Safari Shirtdress,DZFVBYrKT9OljZYFKjuf_Screen%20Shot%202018-10-15%20at%206.18.03%20PM.png (https://dl.airtable.com/HK4H1MehQfewYZUUYRRE_DZFVBYrKT9OljZYFKjuf_Screen%2520Shot%25202018-10-15%2520at%25206.18.03%2520PM.png),,TK-6077,"Body Dress 6, Fit Relaxed, Use Day, Use Work, Use Weekend, Neck Crew, Length 3/4, Sleeve Medium, Detail Collar, Detail Placket, Detail Pocket, Detail Gathering, Detail Soft, Detail Topstitching, Detail Waist Tie/Belt",recDS5cLkFHCQmttz
274,Rumi Tee,4CXoIf2ISma4fSWl9eOJ_Screen%20Shot%202017-09-26%20at%203.05.31%20PM.png (https://dl.airtable.com/nYG2keuKRxSiqPM9AP39_4CXoIf2ISma4fSWl9eOJ_Screen%2520Shot%25202017-09-26%2520at%25203.05.31%2520PM.png),,KT-3010,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recrCXHM53Wc7fkz8
275,Rumi Sweatshirt,aAsC4uLZTCLfS68QExrr_Screen%20Shot%202017-08-21%20at%204.29.27%20PM.png (https://dl.airtable.com/0cgEWHxhSSG84WOXgj9y_aAsC4uLZTCLfS68QExrr_Screen%2520Shot%25202017-08-21%2520at%25204.29.27%2520PM.png),,KT-3008,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",rec4BSMejAN7cuby6
276,Rugby Shirt ,lMTlNtj3R9C7UMqXgCSR_RUGBY.JPG (https://dl.airtable.com/q0yKXpAxQxCjuchmdRkW_lMTlNtj3R9C7UMqXgCSR_RUGBY.JPG),,RS-3013,"Use Day, Use Work, Detail Soft, Use Weekend, Fit Relaxed, ",rec0QR1QJXCCY9FPL
277,Rugby Mini Dress,Rii2Hl08TYeX46eB03Ot_Screen%20Shot%202018-04-02%20at%2011.52.28%20AM.png (https://dl.airtable.com/P2Ag2XsHQPWsW04KxRku_Rii2Hl08TYeX46eB03Ot_Screen%2520Shot%25202018-04-02%2520at%252011.52.28%2520AM.png),,KT-6007,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recqG1n2wOduRsnbL
278,Ruffle Sleeve Blouse,qPaQZ7RhSqS6muwDBQn9_RR-3000-BLOCK-BACK.jpg (https://dl.airtable.com/0P34VMK0SSChlb9WF40s_qPaQZ7RhSqS6muwDBQn9_RR-3000-BLOCK-BACK.jpg),,RR-3000,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",rece2YZ3PHg89rkVu
279,Ruffle Midi Skirt ,jKejfvQS5yfACfOCjbYK_IMG_0090.jpg (https://dl.airtable.com/KAXdXmDTkaxlTUTBEPuQ_jKejfvQS5yfACfOCjbYK_IMG_0090.jpg),,TK-1015,"Body Skirt 1, Fit Tailored, Use Day, Use Work, Use Weekend, Neck None/Open, Length 3/4, Sleeve None, Detail Ruffle, Detail Soft",recZ6V79lJwfYh8Do
280,Ruffle Camisole,ExXs6uDTTFmixXAQQXwv_IMG_9928.jpg (https://dl.airtable.com/niLCKLZDT7qiQHWiL4oE_ExXs6uDTTFmixXAQQXwv_IMG_9928.jpg),,TK-3072,"Body Top 3, Fit Relaxed, Use Day, Use Work, Use Weekend, Neck Crew, Length Medium, Sleeve None, Detail Ruffle, Detail Soft",recJzkzFYLJAwacKT
281,Ruched Slip Dress,XEiDBePqTqKiQMgYhIgZ_Screen%20Shot%202018-02-28%20at%2011.24.39%20AM.png (https://dl.airtable.com/2X56gA0KTGWP7e4shiwb_XEiDBePqTqKiQMgYhIgZ_Screen%2520Shot%25202018-02-28%2520at%252011.24.39%2520AM.png),,KT-6028,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",rec9vGQKzM2o1b9qc
282,Robe Vest,YImMeCNwTiS8shG0VFo6_Screen%20Shot%202018-01-05%20at%205.06.21%20PM.png (https://dl.airtable.com/7mxlXiOQgCCyfx7xvYRt_YImMeCNwTiS8shG0VFo6_Screen%2520Shot%25202018-01-05%2520at%25205.06.21%2520PM.png),,TK-8002,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Use Evening, Neck Crew, ",recyWi4DFkRpEAv5h
283,Ringer Tee,qmBA1sXkQOiSJ2UYquJk_Screen%20Shot%202018-02-28%20at%2012.28.45%20PM.png (https://dl.airtable.com/0dsda8PjTxakGmbvhK0b_qmBA1sXkQOiSJ2UYquJk_Screen%2520Shot%25202018-02-28%2520at%252012.28.45%2520PM.png),,KT-3025,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",rec5uWYYYZ1KnSIN7
284,REVERSE TUXEDO SHORTS 12 INCH INSEAM,YK6ehiZQhPbyDDJK0xwT_REVERSE%20TUXEDO%20SHORTS.jpg (https://dl.airtable.com/GdGVS0wIRCSxc2Xsekf4_YK6ehiZQhPbyDDJK0xwT_REVERSE%2520TUXEDO%2520SHORTS.jpg),,JR-2006,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rechuUkvVy7S85TkM
285,Reverse Tuxedo Shorts,lii6vnt4S9DPuNPxqWDy_REVERSE%20TUXEDO%20SHORTS.jpg (https://dl.airtable.com/bYmq6Ey0QmSe1AndZ4QQ_lii6vnt4S9DPuNPxqWDy_REVERSE%2520TUXEDO%2520SHORTS.jpg),,JR-2005,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recJoFvUgV8FWaZTQ
286,Reverse Tuxedo Pant,UIQJ619MRsagRNF9hQVE_JR-2000-REVERSE%20TUXEDO%20PANT.jpg (https://dl.airtable.com/nhMXMASMRgK4A2IEA5GW_UIQJ619MRsagRNF9hQVE_JR-2000-REVERSE%2520TUXEDO%2520PANT.jpg),,JR-2000,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",recW9aqXJk2CNQnuj
287,REVERSE TUXEDO JEANS WITH LEG DARTS,AqMAYnxuSY6qex2i5Hvj_IMG_2376.jpg (https://dl.airtable.com/48lQyUoDQNeKfxEz704u_AqMAYnxuSY6qex2i5Hvj_IMG_2376.jpg),,JR-2009,"Use Day, Use Weekend, Body Top 3, Use Work, Detail Soft, Fit Relaxed, Length Medium, Fit Tailored, ",recyFXTGrJSLqr14t
288,REVERSE TUXEDO JEANS,h3zZSHlReDXlRQBYBvRg_IMG_1516.jpg (https://dl.airtable.com/3Q9zjsTwQSSICrdY8AeP_h3zZSHlReDXlRQBYBvRg_IMG_1516.jpg),,JR-2008,"Use Day, Detail Soft, Fit Relaxed, Use Work, Sleeve None, Use Weekend, Body Top 3, Length Medium, ",recQ5bqoV3NbEbCLx
289,Retro Skirt,Z7DIM9LsTGuf6iq6v9gN_Capture.JPG (https://dl.airtable.com/twsT8ON8TUGK2mOEQNEo_Z7DIM9LsTGuf6iq6v9gN_Capture.JPG),,TK-1005,"Use Day, Use Weekend, Detail Soft, Fit Relaxed, Use Evening, ",rech56Szv9BCDMZjB
290,RESPECT,cHCpj8DhSPaTmhMhhuN0_17F8-7.jpg (https://dl.airtable.com/fzZMB4MRoyTuNIE1DrT3_cHCpj8DhSPaTmhMhhuN0_17F8-7.jpg),,NF-6002,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recAi1T5hdgWoHFxS
291,Resonance Women's T-Shirt - Loose,6hJfuyBMT52XKcqZkhHu_f401ea0f537c79e5089f3cf2b78e6643--fashion-snoops-fashion-flats.jpg (https://dl.airtable.com/Oq0ykWuITR0k227e9WrA_6hJfuyBMT52XKcqZkhHu_f401ea0f537c79e5089f3cf2b78e6643--fashion-snoops-fashion-flats.jpg),,RS-3011,"Use Day, Fit Relaxed, Use Work, Detail Soft, Use Weekend, Detail Gathering, Body Top 3, Sleeve None, ",recntwa0U1rpcPtzp
292,Resonance Women's T-Shirt - Fitted,jgl7JUUGT629XwWeGL9R_f401ea0f537c79e5089f3cf2b78e6643--fashion-snoops-fashion-flats.jpg (https://dl.airtable.com/U9CesdTOTLe18GAoc6vW_jgl7JUUGT629XwWeGL9R_f401ea0f537c79e5089f3cf2b78e6643--fashion-snoops-fashion-flats.jpg),,RS-3010,"Use Day, Fit Relaxed, Use Work, Detail Soft, Use Weekend, Detail Gathering, Body Top 3, Sleeve None, ",recXynIenrsqvpnjT
293,Resonance T Shirt Sample,U6jkyOjeTkWe3FqwPYUm_f401ea0f537c79e5089f3cf2b78e6643--fashion-snoops-fashion-flats.jpg (https://dl.airtable.com/mivvsYpzRUGIBZM9BUh9_U6jkyOjeTkWe3FqwPYUm_f401ea0f537c79e5089f3cf2b78e6643--fashion-snoops-fashion-flats.jpg),,RS-3005,"Use Day, Fit Relaxed, Use Work, Detail Soft, Use Weekend, Detail Gathering, Body Top 3, Sleeve None, ",recWE7ZLSMPAfnd3o
294,Resonance Pants,aVv8Y1lgQQu3w7v4eBlg_pants_sketch.jpeg (https://dl.airtable.com/MWD6hi4BTQmDmYk5DtjM_aVv8Y1lgQQu3w7v4eBlg_pants_sketch.jpeg),,RS-2000,,rec011CPiXYJ02dIr
295,Resonance Norisol Jeans,1026Ui2gTuKNfmCUaXSO_No_Your_Bitch_Pant_NF_Small_1024x1024.png (https://dl.airtable.com/UcAo8PKPT96nG0WNUCLX_1026Ui2gTuKNfmCUaXSO_No_Your_Bitch_Pant_NF_Small_1024x1024.png),,RS-2004,"Use Day, Use Weekend, Fit Relaxed, Detail Soft, Use Work, Sleeve None, Length 3/4, Use Evening, ",recZUwwYmP7kblLlc
296,Resonance Jeans,OJWH5ZLLRQyfp0Bovn9U_7ee78144307504c7de8c4b50255a0ca8--jeans-drawing-data-sheets.jpg (https://dl.airtable.com/LeDJjfB8RRcAWSLXyRa9_OJWH5ZLLRQyfp0Bovn9U_7ee78144307504c7de8c4b50255a0ca8--jeans-drawing-data-sheets.jpg),,RS-2003,"Use Day, Fit Relaxed, Use Work, Detail Soft, Use Weekend, Detail Gathering, Body Top 3, Detail Placket, ",recKBmhe1LYigLRsb
297,Resonance Jean Testing Body,0fijNwnrRBGNuck6xAya_IMG_5557.jpg (https://dl.airtable.com/GXeyllRayd6x0Aw7WhQQ_0fijNwnrRBGNuck6xAya_IMG_5557.jpg),,RS-2002,"Use Day, Use Weekend, Detail Soft, Use Work, Fit Relaxed, ",recaVlIw5TeHfEQrt
298,resonance children's long sleeve shirt,,,RS-3007,,reckwz3j5xALikLF2
299,Resonance Cap Sleeve Tee,qTFFrw4HRzi0H4dtvGCi_IMG_1611.JPG (https://dl.airtable.com/gznxVBhWSmOw6KPcby1C_qTFFrw4HRzi0H4dtvGCi_IMG_1611.JPG),,RS-3016,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Gathering, ",rec75n3u0ZdFPknb2
300,Rectangle Top,NqRQQGljSDi2EWl11Rgu_Screen%20Shot%202018-06-21%20at%204.38.53%20PM.png (https://dl.airtable.com/5PjHUinrR3O6JCeqyaCZ_NqRQQGljSDi2EWl11Rgu_Screen%2520Shot%25202018-06-21%2520at%25204.38.53%2520PM.png),,TS-3005,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",rec9WfcKblvNEZQsi
301,Racerback Tank,W7fn5fMSSUK5oG5BD3NK_Screen%20Shot%202018-04-02%20at%2011.51.56%20AM.png (https://dl.airtable.com/99aB4DyFQo2TPCDZBR6I_W7fn5fMSSUK5oG5BD3NK_Screen%2520Shot%25202018-04-02%2520at%252011.51.56%2520AM.png),,KT-3031,"Use Day, Use Work, Body Top 3, Use Weekend, Detail Soft, Length Medium, Fit Relaxed, Neck Crew, ",recKUCgfzk9fkT6eA
302,Racerback Tank,brxSqEbjTSSXpV352EoJ_Capture.JPG (https://dl.airtable.com/tOt7TU28TFmsHICUuSnW_brxSqEbjTSSXpV352EoJ_Capture.JPG),,TK-3039,"Body Top 3, Use Day, Use Work, Detail Soft, Length Medium, Sleeve None, Use Weekend, Fit Relaxed, ",recwLFGudLJP9JdIY
303,Racerback Mini Dress,orAa1E4QTM63IVD8XhpK_Screen%20Shot%202018-04-30%20at%204.57.04%20PM.png (https://dl.airtable.com/TlzwLY3Ta2SkyapkYZrg_orAa1E4QTM63IVD8XhpK_Screen%2520Shot%25202018-04-30%2520at%25204.57.04%2520PM.png),,KT-6003,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",rec4PzNRMf40ykC1x
304,Portland Tall,Rf9m322TgWohbHLINM0l_PORTLAND%20.jpg (https://dl.airtable.com/MeeZIsTWTuuSK8jQSs03_Rf9m322TgWohbHLINM0l_PORTLAND%2520.jpg),,JR-3024,"Use Day, Use Weekend, Use Work, Detail Soft, Body Top 3, ",recbwLdn3djsNDd7i
305,PORTLAND fit: Casual fit long sleeve with the hidden button and loop collar and Grosgrain pocket,esnsD6qTb60jGABBXLg0_PORTLAND%20WITH%20POasdCKET.jpg (https://dl.airtable.com/e0VVKJzFTvmzAsDTsYgt_esnsD6qTb60jGABBXLg0_PORTLAND%2520WITH%2520POasdCKET.jpg),,JR-3050,"Use Day, Use Weekend, Sleeve None, Use Work, Detail Soft, Body Top 3, Length Medium, Fit Relaxed, ",recLn9P7AfALDL22y
306,Portland Casual Fit,dcvwXMq4Sm8EHsaBqKPA_JR-3020-PORTLAND.jpg (https://dl.airtable.com/g0kTPSZRRoSXtERCd299_dcvwXMq4Sm8EHsaBqKPA_JR-3020-PORTLAND.jpg),,JR-3020,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec2acRNwMAHTQMaX
307,PORTLAND CAMP COLLAR TALL,vFYh745QR0CAbSkP0udV_%20%20CAMP%20COLLAR.jpg (https://dl.airtable.com/5ILCvbDdSBG9GBY5u56o_vFYh745QR0CAbSkP0udV_%2520%2520CAMP%2520COLLAR.jpg),,JR-3011,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recIHjV7JPpUEh5GD
308,Poppy Shirt ,sNpLsJrRSsaV83NFHmut_Screen%20Shot%202018-06-14%20at%203.40.48%20PM.png (https://dl.airtable.com/tsEHVoEATkmwiiTVm0fW_sNpLsJrRSsaV83NFHmut_Screen%2520Shot%25202018-06-14%2520at%25203.40.48%2520PM.png),,TK-3077,"Use Day, Use Work, Detail Soft, Use Weekend, Fit Relaxed, ",rec5Kcpk0HGT8Zaos
309,POOM POOM,ZH38Ec0FQh2TONZI34FC_17F2-18.jpg (https://dl.airtable.com/XTJmG2qJRM2M08vARIAa_ZH38Ec0FQh2TONZI34FC_17F2-18.jpg),,NF-2003,"Use Day, Fit Relaxed, Use Work, Detail Soft, Use Weekend, Detail Gathering, Body Top 3, Sleeve None, ",recZCsdIcBFph0gWs
310,Polo Shirt,hty7JKXvRPmuSZ9JDnc1_polo.jpg (https://dl.airtable.com/NDiRLC4qQgmgJthkdQuc_hty7JKXvRPmuSZ9JDnc1_polo.jpg),,JR-3014,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recCnQsABnNdthYWp
311,Pod Blouse,0mwa4BDTyTecaUHZXXDw_Screen%20Shot%202018-01-05%20at%203.38.30%20PM.png (https://dl.airtable.com/EA0tR20oQt2AEoA9nyu5_0mwa4BDTyTecaUHZXXDw_Screen%2520Shot%25202018-01-05%2520at%25203.38.30%2520PM.png),,TK-3037,"Use Day, Length Short, Sleeve 3/4, Use Work, Body Top 3, Use Weekend, Detail Cuff Elastic, Detail Soft, ",recKVziqUriMjB5GM
312,Pocketless Pullover Hoodie,tfKbWP7bSamPioDtuGwj_Screen%20Shot%202017-12-21%20at%2011.49.57%20AM.png (https://dl.airtable.com/z1uoLSG2SoeNX8Gqh35u_tfKbWP7bSamPioDtuGwj_Screen%2520Shot%25202017-12-21%2520at%252011.49.57%2520AM.png),,CM-3008,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recuwDglBIhZWZr8V
